Date,Meeting,meeting_month,forecast_category, ,Probability
2024-07-30,2024-07-31,Jul 2024,Hold,Betting market,94.45
2024-07-30,2024-07-31,Jul 2024,Raise,Betting market,0.25
2024-07-31,2024-07-31,Jul 2024,Cut,Superforecasters,0
2024-07-31,2024-07-31,Jul 2024,Hold,Superforecasters,100
2024-07-31,2024-07-31,Jul 2024,Raise,Superforecasters,0
2024-07-20,2024-09-18,Sep 2024,Cut,Financial market,98.08266666666296
2024-07-20,2024-09-18,Sep 2024,Hold,Financial market,1.917333333337034
2024-07-21,2024-09-18,Sep 2024,Cut,Financial market,98.08266666666296
2024-07-21,2024-09-18,Sep 2024,Hold,Financial market,1.917333333337034
2024-07-22,2024-09-18,Sep 2024,Cut,Financial market,92.33066666666281
2024-07-22,2024-09-18,Sep 2024,Hold,Financial market,7.669333333337194
2024-07-23,2024-09-18,Sep 2024,Cut,Financial market,96.16533333333142
2024-07-23,2024-09-18,Sep 2024,Hold,Financial market,3.834666666668586
2024-07-24,2024-09-18,Sep 2024,Cut,Financial market,100
2024-07-24,2024-09-18,Sep 2024,Hold,Financial market,0
2024-07-25,2024-09-18,Sep 2024,Cut,Financial market,100
2024-07-25,2024-09-18,Sep 2024,Hold,Financial market,0
2024-07-26,2024-09-18,Sep 2024,Cut,Financial market,100
2024-07-26,2024-09-18,Sep 2024,Hold,Financial market,0
2024-07-27,2024-09-18,Sep 2024,Cut,Financial market,100
2024-07-27,2024-09-18,Sep 2024,Hold,Financial market,0
2024-07-27,2024-09-18,Sep 2024,Cut,Betting market,88
2024-07-27,2024-09-18,Sep 2024,Hold,Betting market,13.5
2024-07-27,2024-09-18,Sep 2024,Raise,Betting market,0.35000000000000003
2024-07-28,2024-09-18,Sep 2024,Cut,Financial market,100
2024-07-28,2024-09-18,Sep 2024,Hold,Financial market,0
2024-07-29,2024-09-18,Sep 2024,Cut,Financial market,100
2024-07-29,2024-09-18,Sep 2024,Hold,Financial market,0
2024-07-29,2024-09-18,Sep 2024,Cut,Betting market,86
2024-07-29,2024-09-18,Sep 2024,Hold,Betting market,14.499999999999998
2024-07-29,2024-09-18,Sep 2024,Raise,Betting market,0.35000000000000003
2024-07-30,2024-09-18,Sep 2024,Cut,Financial market,100
2024-07-30,2024-09-18,Sep 2024,Hold,Financial market,0
2024-07-30,2024-09-18,Sep 2024,Cut,Betting market,87
2024-07-30,2024-09-18,Sep 2024,Hold,Betting market,14.000000000000002
2024-07-30,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-07-31,2024-09-18,Sep 2024,Cut,Financial market,100
2024-07-31,2024-09-18,Sep 2024,Cut,Betting market,87
2024-07-31,2024-09-18,Sep 2024,Hold,Betting market,13.5
2024-07-31,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-08-01,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-01,2024-09-18,Sep 2024,Cut,Superforecasters,95
2024-08-01,2024-09-18,Sep 2024,Hold,Superforecasters,5
2024-08-01,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-01,2024-09-18,Sep 2024,Cut,Betting market,85
2024-08-01,2024-09-18,Sep 2024,Hold,Betting market,14.499999999999998
2024-08-01,2024-09-18,Sep 2024,Raise,Betting market,0.6
2024-08-02,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-02,2024-09-18,Sep 2024,Cut,Superforecasters,96
2024-08-02,2024-09-18,Sep 2024,Hold,Superforecasters,4
2024-08-02,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-02,2024-09-18,Sep 2024,Cut,Betting market,93
2024-08-02,2024-09-18,Sep 2024,Hold,Betting market,7.000000000000001
2024-08-02,2024-09-18,Sep 2024,Raise,Betting market,0.4
2024-08-03,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-03,2024-09-18,Sep 2024,Cut,Superforecasters,98
2024-08-03,2024-09-18,Sep 2024,Hold,Superforecasters,2
2024-08-03,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-03,2024-09-18,Sep 2024,Cut,Betting market,99.50000000000001
2024-08-03,2024-09-18,Sep 2024,Hold,Betting market,2.6
2024-08-03,2024-09-18,Sep 2024,Raise,Betting market,0.2
2024-08-04,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-04,2024-09-18,Sep 2024,Cut,Superforecasters,99
2024-08-04,2024-09-18,Sep 2024,Hold,Superforecasters,1
2024-08-04,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-04,2024-09-18,Sep 2024,Cut,Betting market,95
2024-08-04,2024-09-18,Sep 2024,Hold,Betting market,4.05
2024-08-04,2024-09-18,Sep 2024,Raise,Betting market,0.2
2024-08-05,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-05,2024-09-18,Sep 2024,Cut,Superforecasters,99
2024-08-05,2024-09-18,Sep 2024,Hold,Superforecasters,1
2024-08-05,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-05,2024-09-18,Sep 2024,Cut,Betting market,95.5
2024-08-05,2024-09-18,Sep 2024,Hold,Betting market,4.65
2024-08-05,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-08-06,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-06,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-06,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-06,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-06,2024-09-18,Sep 2024,Cut,Betting market,96.5
2024-08-06,2024-09-18,Sep 2024,Hold,Betting market,4.9
2024-08-06,2024-09-18,Sep 2024,Raise,Betting market,0.3
2024-08-07,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-07,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-07,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-07,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-07,2024-09-18,Sep 2024,Cut,Betting market,97
2024-08-07,2024-09-18,Sep 2024,Hold,Betting market,4.55
2024-08-07,2024-09-18,Sep 2024,Raise,Betting market,0.6
2024-08-08,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-08,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-08,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-08,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-08,2024-09-18,Sep 2024,Cut,Betting market,97
2024-08-08,2024-09-18,Sep 2024,Hold,Betting market,4.15
2024-08-08,2024-09-18,Sep 2024,Raise,Betting market,0.5
2024-08-09,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-09,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-09,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-09,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-09,2024-09-18,Sep 2024,Cut,Betting market,95.5
2024-08-09,2024-09-18,Sep 2024,Hold,Betting market,5.1
2024-08-09,2024-09-18,Sep 2024,Raise,Betting market,0.5499999999999999
2024-08-10,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-10,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-10,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-10,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-10,2024-09-18,Sep 2024,Cut,Betting market,95.5
2024-08-10,2024-09-18,Sep 2024,Hold,Betting market,5.2
2024-08-10,2024-09-18,Sep 2024,Raise,Betting market,0.6
2024-08-11,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-11,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-11,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-11,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-11,2024-09-18,Sep 2024,Cut,Betting market,96
2024-08-11,2024-09-18,Sep 2024,Hold,Betting market,5.4
2024-08-11,2024-09-18,Sep 2024,Raise,Betting market,0.35000000000000003
2024-08-12,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-12,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-12,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-12,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-12,2024-09-18,Sep 2024,Cut,Betting market,92.5
2024-08-12,2024-09-18,Sep 2024,Hold,Betting market,6.800000000000001
2024-08-12,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-08-13,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-13,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-13,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-13,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-13,2024-09-18,Sep 2024,Cut,Betting market,96
2024-08-13,2024-09-18,Sep 2024,Hold,Betting market,5.45
2024-08-13,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-08-14,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-14,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-14,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-14,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-14,2024-09-18,Sep 2024,Cut,Betting market,95.5
2024-08-14,2024-09-18,Sep 2024,Hold,Betting market,5.3
2024-08-14,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-08-15,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-15,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-15,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-15,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-15,2024-09-18,Sep 2024,Cut,Betting market,94
2024-08-15,2024-09-18,Sep 2024,Hold,Betting market,5.1499999999999995
2024-08-15,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-08-16,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-16,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-16,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-16,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-16,2024-09-18,Sep 2024,Cut,Betting market,94
2024-08-16,2024-09-18,Sep 2024,Hold,Betting market,6.45
2024-08-16,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-08-17,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-17,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-17,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-17,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-17,2024-09-18,Sep 2024,Cut,Betting market,95
2024-08-17,2024-09-18,Sep 2024,Hold,Betting market,5.8999999999999995
2024-08-17,2024-09-18,Sep 2024,Raise,Betting market,0.2
2024-08-18,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-18,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-18,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-18,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-18,2024-09-18,Sep 2024,Cut,Betting market,95.5
2024-08-18,2024-09-18,Sep 2024,Hold,Betting market,5.65
2024-08-18,2024-09-18,Sep 2024,Raise,Betting market,0.2
2024-08-19,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-19,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-19,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-19,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-19,2024-09-18,Sep 2024,Cut,Betting market,94
2024-08-19,2024-09-18,Sep 2024,Hold,Betting market,6.5
2024-08-19,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-08-20,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-20,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-20,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-20,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-20,2024-09-18,Sep 2024,Cut,Betting market,95
2024-08-20,2024-09-18,Sep 2024,Hold,Betting market,6.05
2024-08-20,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-08-21,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-21,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-21,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-21,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-21,2024-09-18,Sep 2024,Cut,Betting market,94.5
2024-08-21,2024-09-18,Sep 2024,Hold,Betting market,6.05
2024-08-21,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-08-22,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-22,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-22,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-22,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-22,2024-09-18,Sep 2024,Cut,Betting market,94.5
2024-08-22,2024-09-18,Sep 2024,Hold,Betting market,5.050000000000001
2024-08-22,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-08-23,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-23,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-23,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-23,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-23,2024-09-18,Sep 2024,Cut,Betting market,93
2024-08-23,2024-09-18,Sep 2024,Hold,Betting market,5.75
2024-08-23,2024-09-18,Sep 2024,Raise,Betting market,0.2
2024-08-24,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-24,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-24,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-24,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-24,2024-09-18,Sep 2024,Cut,Betting market,97
2024-08-24,2024-09-18,Sep 2024,Hold,Betting market,3.3000000000000003
2024-08-24,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-08-25,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-25,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-25,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-25,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-25,2024-09-18,Sep 2024,Cut,Betting market,95
2024-08-25,2024-09-18,Sep 2024,Hold,Betting market,4.7
2024-08-25,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-08-26,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-26,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-26,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-26,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-26,2024-09-18,Sep 2024,Cut,Betting market,96
2024-08-26,2024-09-18,Sep 2024,Hold,Betting market,4
2024-08-26,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-08-27,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-27,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-27,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-27,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-27,2024-09-18,Sep 2024,Cut,Betting market,97
2024-08-27,2024-09-18,Sep 2024,Hold,Betting market,3.8
2024-08-27,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-08-28,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-28,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-28,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-28,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-28,2024-09-18,Sep 2024,Cut,Betting market,97
2024-08-28,2024-09-18,Sep 2024,Hold,Betting market,3.45
2024-08-28,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-08-29,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-29,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-29,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-29,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-29,2024-09-18,Sep 2024,Cut,Betting market,97
2024-08-29,2024-09-18,Sep 2024,Hold,Betting market,3.15
2024-08-29,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-08-30,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-30,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-30,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-30,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-30,2024-09-18,Sep 2024,Cut,Betting market,96
2024-08-30,2024-09-18,Sep 2024,Hold,Betting market,4.3
2024-08-30,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-08-31,2024-09-18,Sep 2024,Cut,Financial market,100
2024-08-31,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-08-31,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-08-31,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-08-31,2024-09-18,Sep 2024,Cut,Betting market,96.5
2024-08-31,2024-09-18,Sep 2024,Hold,Betting market,3.65
2024-08-31,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-09-01,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-01,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-01,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-01,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-01,2024-09-18,Sep 2024,Cut,Betting market,95.5
2024-09-01,2024-09-18,Sep 2024,Hold,Betting market,5.1
2024-09-01,2024-09-18,Sep 2024,Raise,Betting market,0.2
2024-09-02,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-02,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-02,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-02,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-02,2024-09-18,Sep 2024,Cut,Betting market,96
2024-09-02,2024-09-18,Sep 2024,Hold,Betting market,4.3999999999999995
2024-09-02,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-09-03,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-03,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-03,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-03,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-03,2024-09-18,Sep 2024,Cut,Betting market,97
2024-09-03,2024-09-18,Sep 2024,Hold,Betting market,3.9
2024-09-03,2024-09-18,Sep 2024,Raise,Betting market,0.2
2024-09-04,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-04,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-04,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-04,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-04,2024-09-18,Sep 2024,Cut,Betting market,97
2024-09-04,2024-09-18,Sep 2024,Hold,Betting market,3.15
2024-09-04,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-09-05,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-05,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-05,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-05,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-05,2024-09-18,Sep 2024,Cut,Betting market,98
2024-09-05,2024-09-18,Sep 2024,Hold,Betting market,2.45
2024-09-05,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-09-06,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-06,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-06,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-06,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-06,2024-09-18,Sep 2024,Cut,Betting market,97
2024-09-06,2024-09-18,Sep 2024,Hold,Betting market,4.1000000000000005
2024-09-06,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-09-07,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-07,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-07,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-07,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-07,2024-09-18,Sep 2024,Cut,Betting market,97.5
2024-09-07,2024-09-18,Sep 2024,Hold,Betting market,2.4
2024-09-07,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-09-08,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-08,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-08,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-08,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-08,2024-09-18,Sep 2024,Cut,Betting market,99
2024-09-08,2024-09-18,Sep 2024,Hold,Betting market,1.6500000000000001
2024-09-08,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-09-09,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-09,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-09,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-09,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-09,2024-09-18,Sep 2024,Cut,Betting market,98
2024-09-09,2024-09-18,Sep 2024,Hold,Betting market,2.45
2024-09-09,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-09-10,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-10,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-10,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-10,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-10,2024-09-18,Sep 2024,Cut,Betting market,98
2024-09-10,2024-09-18,Sep 2024,Hold,Betting market,2.6
2024-09-10,2024-09-18,Sep 2024,Raise,Betting market,0.3
2024-09-11,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-11,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-11,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-11,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-11,2024-09-18,Sep 2024,Cut,Betting market,98
2024-09-11,2024-09-18,Sep 2024,Hold,Betting market,2.9499999999999997
2024-09-11,2024-09-18,Sep 2024,Raise,Betting market,0.25
2024-09-12,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-12,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-12,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-12,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-12,2024-09-18,Sep 2024,Cut,Betting market,98
2024-09-12,2024-09-18,Sep 2024,Hold,Betting market,2
2024-09-12,2024-09-18,Sep 2024,Raise,Betting market,0.3
2024-09-13,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-13,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-13,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-13,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-13,2024-09-18,Sep 2024,Cut,Betting market,98.5
2024-09-13,2024-09-18,Sep 2024,Hold,Betting market,1.9
2024-09-13,2024-09-18,Sep 2024,Raise,Betting market,0.15
2024-09-14,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-14,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-14,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-14,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-14,2024-09-18,Sep 2024,Cut,Betting market,99.5
2024-09-14,2024-09-18,Sep 2024,Hold,Betting market,1.5
2024-09-14,2024-09-18,Sep 2024,Raise,Betting market,0.05
2024-09-15,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-15,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-15,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-15,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-15,2024-09-18,Sep 2024,Cut,Betting market,99
2024-09-15,2024-09-18,Sep 2024,Hold,Betting market,1.6
2024-09-15,2024-09-18,Sep 2024,Raise,Betting market,0.05
2024-09-16,2024-09-18,Sep 2024,Cut,Financial market,100
2024-09-16,2024-09-18,Sep 2024,Cut,Superforecasters,100
2024-09-16,2024-09-18,Sep 2024,Hold,Superforecasters,0
2024-09-16,2024-09-18,Sep 2024,Raise,Superforecasters,0
2024-09-16,2024-09-18,Sep 2024,Cut,Betting market,97.50000000000001
2024-09-16,2024-09-18,Sep 2024,Hold,Betting market,1.6500000000000001
2024-09-16,2024-09-18,Sep 2024,Raise,Betting market,0.05
2024-09-17,2024-09-18,Sep 2024,Cut,Financial market,100
