Date,Quote,Significance,Central Banker,geo,Source..link,Stance,Position,Voter,Scale value,Active
2024-11-07T00:00:00Z,"The outlook for the euro area is not as bad as people make you believe, but not great either [...] There should be a recovery in consumption around the corner.","Knot upholds the ECB's prediction that the economy will strengthen, driven by an uptick in consumption.",Klaas Knot,ECB,NA,Centrist,"Governor, national central bank",Yes,NA,NA
2024-11-06T00:00:00Z,The result of the American election increases both risks for the global economy and the necessity for Europe to rally together.,NA,François Villeroy de Galhau,ECB,NA,Centrist,"Governor, national central bank",Yes,NA,NA
2024-11-06T00:00:00Z,"If you ask me, are you going to react immediately? — No.","De Guindos suggests that the ECB will take its time to assess Trump's policy implications, without responding immediately.",Luis de Guindos,ECB,NA,Centrist,Vice president,Yes,NA,NA
2024-11-06T00:00:00Z,"With the finish line in sight, we don’t need to rush to it. In my view, a prudent and cautious approach remains the right one.",Makhlouf argues for a gradual approach to easing.,Gabriel Makhlouf,ECB,NA,Hawkish,"Governor, national central bank",No,NA,NA
2024-10-31T00:00:00Z,"As inflation subsides, our focus should be on the sluggishness of the real economy: without a sustained recovery, inflation risks being pushed well below the target, opening up a scenario that would be difficult for monetary policy.",NA,Fabio Panetta,ECB,NA,Dovish,"Governor, national central bank",Yes,NA,NA
2024-10-31T00:00:00Z,"The objective is in sight, but I am not going to tell you that inflation is under control.",Lagarde reiterates that the risks to growth must be counterbalanced by the risks that inflation remains elevated. This points to a gradual pace of easing.,Christine Lagarde,ECB,NA,Centrist,President,Yes,NA,NA
2024-10-30T00:00:00Z,"It's too early to declare victory, but I think victory against inflation is inside...Inflation expectations remained anchored, more or less. This remains the best sign.","Speaking before the release of October flash inflation data, Villeroy appears to be advocating for a more ambitious approach to cutting as he views inflationary risks as having subsided.",François Villeroy de Galhau,ECB,NA,Dovish,"Governor, national central bank",Yes,NA,NA
2024-10-30T00:00:00Z,The risk of meaningful and persistent undershooting of the inflation target remains small.,Schnabel argues for a gradual approach to reducing the benchmark rate.,Isabel Schnabel,ECB,NA,Centrist,"Member, executive board",Yes,NA,NA
2024-10-30T00:00:00Z,My advice is to remain cautious and not to rush.,NA,Joachim Nagel,ECB,NA,Hawkish,"Governor, national central bank",No,NA,NA
2024-10-29T00:00:00Z,"We have reduced interest rates and the trajectory of our monetary policy is very clear, but there is a huge amount of uncertainty and we cannot make mistakes. That’s why a gradual approach to implementing monetary policy is essential.","De Guindos suggests that the ECB's cuts should proceed cautiously, without urgency or hurry.",Luis de Guindos,ECB,NA,Centrist,Vice president,Yes,NA,NA
2024-10-28T00:00:00Z,"Employment is high, real wages are rising and a soft landing is still the most likely outcome, so there is no urgency in further accelerating the easing of monetary policy.",NA,Pierre Wunsch,ECB,NA,Hawk,"Governor, national central bank",No,NA,NA
2024-10-27T00:00:00Z,"In the short term, given the downward surprise of both headline and core inflation in the third quarter of this year, we may see inflation dropping faster than expected.","Knot, usually hawkish, reveals that his biggest worry is about the growth outlook rather than persistent inflation.",Klaas Knot,ECB,NA,Dovish,"Governor, national central bank",NA,NA,NA
2024-10-25T00:00:00Z,It makes sense to go step by step.,"Kazaks is supportive of additional easing, but only at a gradual pace.",Martins Kazaks,ECB,NA,Hawkish,"Governor, national central bank",Yes,NA,NA
2024-10-25T00:00:00Z,"With increased confidence in reaching our target it makes sense for us to keep gradually cutting interest rates, moving at a measured pace.",Muller prefers a gradual pace of easing with regular-sized moves.,Madis Muller,ECB,NA,Hawkish,"Governor, national central bank",No,NA,NA
2024-10-25T00:00:00Z,I don’t see a case for 50 basis-point cuts.,NA,Gediminas Simkus,ECB,NA,Hawkish,"Governor, national central bank",Yes,NA,NA
2024-10-25T00:00:00Z,"I wouldn’t like to pre-commit to anything, let’s wait for the data.",NA,Boštjan Vasle,ECB,NA,Dovish,"Governor, national central bank",Yes,NA,NA
2024-10-25T00:00:00Z,"I don’t know what the decision will be, nor I think we should know at the moment, because we should wait if we are data dependent, we should not now talk about 25 basis points versus 50, or maybe a pause in December.","Vujcic, a hawk, indicates that the ECB's December decision remains open.",Boris Vujčić,ECB,NA,Centrist,"Governor, national central bank",Yes,NA,NA
2024-10-25T00:00:00Z,It makes sense to go step by step.,"Kazaks is supportive of additional easing, but only at a gradual pace.",Mārtiņš Kazāks,ECB,NA,Hawkish,"Governor, national central bank",Yes,NA,NA
2024-10-25T00:00:00Z,"With increased confidence in reaching our target it makes sense for us to keep gradually cutting interest rates, moving at a measured pace.",Muller prefers a gradual pace of easing with regular-sized moves.,Madis Müller,ECB,NA,Hawkish,"Governor, national central bank",No,NA,NA
2024-10-25T00:00:00Z,I don’t see a case for 50 basis-point cuts.,NA,Gediminas Šimkus,ECB,NA,Hawkish,"Governor, national central bank",Yes,NA,NA
2024-10-24T00:00:00Z,"We shouldn't be too hasty, we should be cautious (and) look at what data is coming in.","Nagel urges caution on the December decision, suggesting inflation is still a problem",Joachim Nagel,ECB,NA,Hawk,"Governor, national central bank",No,NA,NA
2024-10-24T00:00:00Z,A further reduction ... of 25 basis points is not ruled out but also not decided yet.,NA,Robert Holzmann,ECB,NA,Hawk,"Governor, national central bank",Yes,NA,NA
2024-10-24T00:00:00Z,I don’t see why we should have discussion on a 50 basis point in December [...] I think it's really premature.,NA,Pierre Wunsch,ECB,NA,Hawkish,"Governor, national central bank",No,NA,NA
2024-10-24T00:00:00Z,"There’s a combination of low inflation and weak growth, and clearly this is conducive to further loosening of our monetary policy.",NA,Fabio Panetta,ECB,NA,Dovish,"Governor, national central bank",Yes,NA,NA
2024-10-24T00:00:00Z,"Historically you leap if you’ve got some big catastrophe that’s happened, or because the data is telling you you’ve got to get on top of something very quickly.","Makhlouf says he does not see the need for a larger than usual cut in the near future, unless something drastic changes.",Gabriel Makhlouf,ECB,NA,Hawkish,"Governor, national central bank",No,NA,NA
2024-10-23T00:00:00Z,We need to look at the incoming data — the trends in the data that we have been observing — and certainly 50 basis points can be on the table.,Centeno keeps the door open to a  jumbo ECB cut in December.,Mario Centeno,ECB,NA,Dove,"Governor, national central bank",Yes,NA,NA
2024-10-23T00:00:00Z,Some of the recent data raised some questions about (the recovery) [...] but we still find this narrative of a good recovery in the economy as still a very close to the baseline.,Lane indicates some doubts over the ECB's forecast of a near-term rebound in consumption.,Philip Lane,ECB,NA,Dovish,"Member, executive board",Yes,NA,NA
2024-10-23T00:00:00Z,"We need to be cautious because data will come up and will indicate to us what is the state of the economy, what is the state of inflation, of underlying inflation. And there will be a judgmental aspect to our decisions, but we will indeed have to be cautious in doing so.","After keeping the door open to a larger cut at the December meeting, Lagarde indicates that the balance of probabilities lies with a regular-sized move.",Christine Lagarde,ECB,NA,Hawkish,President,Yes,NA,NA
2024-10-23T00:00:00Z,We concluded that the risks to inflation remained balanced.,Escriva suggests that too-high inflation may still be an issue in the Eurozone economy.,Jose Luis Escriva,ECB,NA,Hawkish,"Deputy governor, national central bank",Yes,NA,NA
2024-10-23T00:00:00Z,I don’t necessarily think that at the moment the risk of undershooting our target is bigger than the one of overshooting it.,"Patsalides argues in favour of a gradual and cautious easing process, not an accelerated one.",Christodoulos Patsalides,ECB,NA,Hawkish,"Governor, national central bank",Yes,NA,NA
2024-10-23T00:00:00Z,"We are not behind the curve today, but agility should prevent us from running such a risk in the future.",Villeroy hints that he would favour a larger-sized move in the future in order to avoid acting too slowly and to keep the ECB on track with easing.,Francois Villeroy de Galhau,ECB,NA,Dovish,"Governor, national central bank",Yes,NA,NA
2024-10-23T00:00:00Z,We concluded that the risks to inflation remained balanced.,Escriva suggests that too-high inflation may still be an issue in the Eurozone economy.,José Luis Escrivá,ECB,NA,Hawkish,"Deputy governor, national central bank",Yes,NA,NA
2024-10-23T00:00:00Z,"We are not behind the curve today, but agility should prevent us from running such a risk in the future.",Villeroy hints that he would favour a larger-sized move in the future in order to avoid acting too slowly and to keep the ECB on track with easing.,François Villeroy de Galhau,ECB,NA,Dovish,"Governor, national central bank",Yes,NA,NA
2024-10-22T00:00:00Z,"Direction of travel clear, pace to be determined on the basis of backward- and forward-looking element using the three criteria and applying judgment.",Lagarde keeps the door open to a larger cut in December if the data warrants it.,Christine Lagarde,ECB,NA,Dovish,President,Yes,NA,NA
2024-10-22T00:00:00Z,"The growth outlook has weakened quite clearly in the past few months, which could also increase disinflationary pressures.","Rehn suggests that weak growth could drag down inflation, meaning that the downside risks to price growth outweigh the upside risks.",Olli Rehn,ECB,NA,Dovish,"Governor, national central bank",Yes,NA,NA
2024-10-21T00:00:00Z,I can’t yet tell what will the decision be in December. But the direction is clear — down.,Kazimir suggests that because of the October cut there is a chance the ECB will hold rates in December.,Peter Kazimir,ECB,NA,Hawkish,"Governor, national central bank",Yes,NA,NA
2024-10-21T00:00:00Z,I can’t yet tell what will the decision be in December. But the direction is clear — down.,Kazimir suggests that because of the October cut there is a chance the ECB will hold rates in December.,Peter Kažimír,ECB,NA,Hawkish,"Governor, national central bank",Yes,NA,NA
